count,hate_speech_count,offensive_language_count,neither_count,class,tweet,cleaned_tweet
3,2,1,0,0,The #midwest of the US is white trash.,midwest us white trash
3,2,1,0,0,The #south of the US is white trash.,south us white trash
3,0,1,2,2,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul,teabagger freemarket really wonders bangladesh last couple days tcot p2 teaparty randpaul
3,2,1,0,0,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",gop elite call conservatives niggers behind closed doors tcot teaparty
3,0,0,3,2,"The @Yankees are playing the @tigers tonight. In other words, I am not friends with @mtaraban.",yankees playing tigers tonight words friends mtaraban
3,0,0,3,2,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,african goshawk accipiter tachiro species bird prey accipitridae family fou http://t.co/t9xi8iwocs
3,0,1,2,2,The Bucs has 2 great uniforms and ruined them both for that trash smh,bucs 2 great uniforms ruined trash smh
3,0,0,3,2,The Conjuring wasn't trash. It just wasn't as good as Insidious.,conjuring wasn't trash wasn't good insidious
3,0,3,0,1,"The DMV system was recently restructured on the narrative outline of Dante's inferno. Only edit, Dante is a fat pissed-off cunt.",dmv system recently restructured narrative outline dante's inferno edit dante fat pissed-off cunt
3,0,0,3,2,"The Devil Wears Charlie, by Revlon. #lesserfilms",devil wears charlie revlon lesserfilms
3,0,3,0,1,The English killed all the leprechauns. Thank God. Annoying little bastards.,english killed leprechauns thank god annoying little bastards
3,0,0,3,2,The Giants trash,giants trash
3,0,0,3,2,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.,guy got excited saw oreo cookie crusts thought making pie bummed realized cheesecake
3,0,3,0,1,The Internet will make you think these bitches are who they're actually not.,internet make think bitches they're actually
3,1,2,0,1,The Irish in #California are all white trash.,irish california white trash
3,0,0,3,2,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare,john cantlie video issued al furqan media new level jihadi propaganda promises episodes amp wages ideological warfare
3,0,1,2,2,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert",kfan mock draft continues cleveland clock paul allen vikings 8th pick going def back justin gilbert
3,0,3,0,1,The Karate Kid is such a pussy,karate kid pussy
3,0,0,3,2,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.","met office issued amber warning snow,at least it's warning amber snow.posh word yellow"
3,0,2,1,1,The Monday has been a bitch,monday bitch
3,0,0,3,2,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn",office fuzzy socks favorite blanket literally need life rn
3,1,0,2,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/YbcsutdGMw http://t.co/nNwums32b4,perfect gift jihadi shopping list http://t.co/ybcsutdgmw http://t.co/nnwums32b4
3,0,1,2,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u,perfect gift jihadi shopping list http://t.co/wtnolosy4t http://t.co/autavoeg2u
3,0,1,2,2,The Pirates have made the playoffs and the Yankees are out...hell has frozen over,pirates made playoffs yankees out...hell frozen
3,0,3,0,1,The Redskins trash as fuck for not getting that,redskins trash fuck getting
3,0,0,3,2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...,republican lt governor missouri says he's sorry called law anglo-american law racist pig
3,0,0,3,2,The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.,rick scott/charlie crist ads running nearly non-stop florida past week getting even worse
3,0,1,2,2,The Saints are pure trash lol smh,saints pure trash lol smh
3,2,1,0,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,south full white trash midwest full white trash west coast full white trash
3,1,2,0,1,The Steelers new uniforms look like homosexual bumblebees. #wtf?,steelers new uniforms look like homosexual bumblebees wtf
3,1,2,0,1,The TL talkin about eatin pussy and u watchin soccer? Ur a grade A faggot RT @KillaKev27: This game is crazy !!!,tl talkin eatin pussy u watchin soccer ur grade faggot rt killakev27 game crazy
3,0,1,2,2,"The Walking Dead is trash people...

That is all. &#128514;",walking dead trash people 128514
3,1,0,2,2,The Wayans bros is the most retarded show ever.,wayans bros retarded show ever
3,0,2,1,1,"The X's and O's, exes and hoes, I exit and ghost &#128123;",x's o's exes hoes exit ghost 128123
3,0,0,3,2,The Yankees still suck! @nikaaaa3,yankees still suck nikaaaa3
3,0,3,0,1,The bad bitches still awake?,bad bitches still awake
3,0,3,0,1,The baddest bitch in the world followed me on IG today and started liking all my pics. I aint even all that attractive so I know she catfish,baddest bitch world followed ig today started liking pics aint even attractive know catfish
3,0,3,0,1,The baddest bitch is back on chestnut! @ryancommakerry #welcomehome,baddest bitch back chestnut ryancommakerry welcomehome
3,0,0,3,2,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97",beautiful fairy pools near glenbrittle isle skye scotland http://t.co/cyi6xsvn97
3,0,3,0,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,beauty needing wanting man priceless idk see bitches strung fuck men joint custody
3,0,0,3,2,The bengals have been trash for like 5 weeks it seems,bengals trash like 5 weeks seems
3,0,3,0,1,The big homie Drizzy threatening these hoes... &#128518;&#128518;&#128518;,big homie drizzy threatening hoes 128518;&#128518;&#128518
3,0,0,3,2,The bird is the word. #EsuranceSave30,bird word esurancesave30
3,0,0,3,2,The birds and the bees &#128038;&#128029;,birds bees 128038;&#128029
3,0,0,3,2,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds,birds bugs voguet anat r http://t.co/ndmelhuwcg via etsy vintage jewelry bugout insects birds
3,0,2,1,1,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,birds singing brings thoughts hot flesh spring morning hot sexual desire fills head let taste amp feel
3,0,3,0,1,The bitch coach said she didn't like my attitude.,bitch coach said didn't like attitude
3,0,3,0,1,The bitch got some nerve,bitch got nerve
3,0,3,0,1,The bitch is freeee!!!! ;D,bitch freeee d
3,0,3,0,1,"The bitch official though, dick harder than a missile yo",bitch official though dick harder missile yo
3,0,3,0,1,The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular,bitch rolled eyes bc didn't get tipped doesn't listen u ask sweet potato fries instead regular
3,0,3,0,1,The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ,bitch shot cj going upstate 128079;&#128079;&#128588;&#128588;&#128591;&#128591 rip 128124 http://t.co/ualjxapmkj
3,0,3,0,1,The bitches act like they don't be in the club with they ass all out in too little ass skirts &amp; shorts giving em yeast infections n shit.,bitches act like don't club ass little ass skirts amp shorts giving em yeast infections n shit
3,0,3,0,1,The bitches are back http://t.co/3fpjQJvjUh,bitches back http://t.co/3fpjqjvjuh
3,0,3,0,1,The bitches behind me are so annoying,bitches behind annoying
3,3,0,0,0,The blacks in #California are typical niggers.,blacks california typical niggers
3,0,0,3,2,The boy who shot albino deer http://t.co/D4XajBEIb1,boy shot albino deer http://t.co/d4xajbeib1
3,0,0,3,2,The brownies I just made are a sin,brownies made sin
3,1,2,0,1,The browns schedule for the first half of the year is literally retarded easy.,browns schedule first half year literally retarded easy
3,2,1,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,chinks really hunting food rt wwltv dog shot arrow n.o east http://t.co/q1kqt6stwl
3,0,3,0,1,The city used to have HOES.Now them bitches look sick.,city used hoes.now bitches look sick
3,0,3,0,1,"The clips hang down to the dick.. That's a automatic shotty from a drum they call tommy, guarantee to get you bitches from by me",clips hang dick that's automatic shotty drum call tommy guarantee get bitches
3,0,2,1,1,The club don't never get old to some of y'all hoes though.,club don't never get old y'all hoes though
3,0,3,0,1,The corny facade is all apart Nick Cannon's plan. Nigga is actually a genius on levels of business and bitches.,corny facade apart nick cannon's plan nigga actually genius levels business bitches
3,0,2,1,1,The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe,day ex told sober cheated day eliminated colored skinny jeans wardrobe
3,0,3,0,1,The dean a hoe how she fucked home and his bro,dean hoe fucked home bro
3,0,0,3,2,The early bird gets the worm But the second mouse gets the cheese,early bird gets worm second mouse gets cheese
3,0,0,3,2,The early bird takes a nap before noon.,early bird takes nap noon
3,0,3,0,1,"The easiest way to have sex with a chick is to smell good, make her laugh, take her to get food and then fuck her right in the pussy",easiest way sex chick smell good make laugh take get food fuck right pussy
3,0,3,0,1,The emoji I use when I'm flirting wit bitches ---&gt; &#128520;,emoji use i'm flirting wit bitches gt 128520
3,0,0,3,2,The ending to that Yankee game was so planned I can't even take it,ending yankee game planned can't even take
3,0,1,2,2,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,fact bruins drafted yankees fan goes show weak scouting staff imo didn't homework firechoreli
3,0,0,3,2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.,family ron o'neal needs sue wu-tang trash song released name
3,0,3,0,1,"The fourth hokage was a little bitch!! Like, nigga can't even take down a bitch ass fox!",fourth hokage little bitch like nigga can't even take bitch ass fox
3,0,3,0,1,The fuck does a yellow cloud do?,fuck yellow cloud
3,0,3,0,1,The fuck mickey d's gave me... some cookies in a big mac box!! http://t.co/5NWXPQXHnF,fuck mickey d's gave cookies big mac box http://t.co/5nwxpqxhnf
3,0,3,0,1,The fuckin hoes,fuckin hoes
3,2,1,0,0,The fucking Royals bitch! Work!,fucking royals bitch work
6,0,6,0,1,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe",funny thing daughter never got kicked one night stand didn't courage tell mom official hoe
3,1,2,0,1,The ghetto hoes love feeling a nigga abs ya heard me,ghetto hoes love feeling nigga abs ya heard
3,0,2,1,1,The ghetto thuged out version of tree of life coming soon...,ghetto thuged version tree life coming soon
3,0,3,0,1,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself",girl skipping school ain't nothing 16 y/o made say head bitch u supposed school catch
3,0,3,0,1,The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.,gospel rt tibridotcom better wake realize good lord ain't stop creating pussy built shawty
3,0,0,3,2,The guinea fowls are not what they seem.,guinea fowls seem
3,1,2,0,1,The guys at LA fitness are such fags &#128514;&#128557;,guys la fitness fags 128514;&#128557
3,1,2,0,1,The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;,heat make wanna put hands niggah 128166;&#127386;&#128544;&#128072
3,0,3,0,1,The hoes aint classy no more more like trashyyy!,hoes aint classy like trashyyy
3,0,3,0,1,The hoes are for EVERYBODY my nigga!,hoes everybody nigga
3,0,3,0,1,The hoes be rated E !,hoes rated e
3,0,3,0,1,The homie reallly LOVE fat bitches &#128514;&#128557;&#128514; like in LOVE,homie reallly love fat bitches 128514;&#128557;&#128514 like love
3,0,3,0,1,The homiez bitches like my homiez,homiez bitches like homiez
3,0,3,0,1,"The intensity of my Bankhead bounce as I said ""we know these bitches cuz we be traveling""...",intensity bankhead bounce said know bitches cuz traveling
3,0,0,3,2,The jig,jig
6,0,0,6,2,The jigg is up,jigg
3,0,3,0,1,"The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh ! I already tried twice, I can't fucking pee bitch!",lady talking sit seat 3 hours piss like bruh already tried twice can't fucking pee bitch
3,0,0,3,2,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU",last at-bat yankee stadium thanks making good one captain farewellcaptain http://t.co/uvjgbcpcbu
3,0,3,0,1,The last time your pussy was salmon pink was. ....,last time pussy salmon pink
3,0,3,0,1,The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr,left tho rt bellodisastro 8220;@djzeeti twitpic selfie bad bitch&#8221 127851;&#127851;&#127851 http://t.co/9x0ckrtgvr
3,2,1,0,0,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,leftist/homosexual war catholic church kicked high gear infiltration priesthood boy-raping fags
3,1,2,0,1,The lies on this here Twitter &#8220;@Libra_DTF: You niggas wouldn't know grade a pussy even if it slapped you cross the face !&#8221;,lies twitter 8220;@libra_dtf niggas wouldn't know grade pussy even slapped cross face 8221
3,0,3,0,1,The lit bitch that's was talkin shit ain't in math class today &#128529; I really wanted to press my issue,lit bitch that's talkin shit ain't math class today 128529 really wanted press issue
3,0,3,0,1,The little bitch nervous because he not tweeting anymore,little bitch nervous tweeting anymore
3,0,3,0,1,The little bitch told me sloppy top was a hoppy that's when she gave me sloppy toppy like the sloppy toppy goddess,little bitch told sloppy top hoppy that's gave sloppy toppy like sloppy toppy goddess
3,0,3,0,1,The majority of you hoes think your shit don't stink.,majority hoes think shit don't stink
3,0,3,0,1,The moment when you truly believe ur a fucking pice of trash it's a lovely felling ...,moment truly believe ur fucking pice trash it's lovely felling
3,0,3,0,1,The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...,beautiful women havin retarded captions pics sh*t extra dumb
3,1,2,0,1,The most broke people have the most to say bitch nigga how can you afford to speak,broke people say bitch nigga afford speak
7,3,4,0,1,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,movie abouttime hard ass chick flick nigga goes back time quick n fucks bitch n lol
3,0,3,0,1,The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;,music stop playing hear fuck bitch i'll spit 128514;&#128514
3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",nations know rather real niggers amp bad bitches http://t.co/ge6tnhxzaf
3,0,3,0,1,"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes.",nerve people though cant take nobody serious continuously laugh hoes
3,0,3,0,1,The nerve of this nicca .. Step on my crispy ass shoes wit them dusty ass timbs!,nerve nicca step crispy ass shoes wit dusty ass timbs
3,0,3,0,1,The nice side of Long Beach really got hoes lol,nice side long beach really got hoes lol
3,0,3,0,1,The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual,exception baby momma stuck ghetto bitch stomp ass like african ritual
3,0,3,0,1,The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.,part awards liked dykes part cypher amp old skool female mcs
3,0,3,0,1,The only reason I cheat is to show these bitches what kind of dick my girl be getting.,reason cheat show bitches kind dick girl getting
3,0,2,1,1,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!,thing niccas followers smh ya self everyone else taken
3,0,3,0,1,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead,time screamed tyrese tackled hoe ass bitch thewalkingdead
3,0,3,0,1,"The only time of year I'll bitch about not having cable: when ""Hocus Pocus"" comes on. #fml",time year i'll bitch cable hocus pocus comes fml
3,2,1,0,0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,people historically called white trash called reason they're white trash truth hurts
3,0,3,0,1,"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things",pilgrims high fuck like lets kill big ass bird eat billion things
3,0,3,0,1,The pilot seen my eyes and said they awfully red I told him I get high as you bitch I'm the man http://t.co/uloUE2qx3p,pilot seen eyes said awfully red told get high bitch i'm man http://t.co/uloue2qx3p
3,0,3,0,1,The power of Christ compels you to pop that pussy.,power christ compels pop pussy
3,0,3,0,1,"The price is wrong, bitch",price wrong bitch
3,0,0,3,2,The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,pro-isis jihadi prayer hajj making rounds http://t.co/5ee3edxuoa
3,0,0,3,2,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred.",punishment fit crime instance take last twinkie choke twinkie twinkie's sacred
3,0,3,0,1,The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?,question alone 128553;&#128514;&#128514;rt kfromtheg city got bitches gold teeth
3,2,1,0,0,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,reason shelby hates sandwiches queer ronandfezsxm
3,0,0,3,2,The redskins just begging to lose this game smh,redskins begging lose game smh
3,0,1,2,2,The redskins should change their name to the injuns,redskins change name injuns
3,0,1,2,2,The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm,republican teabaggers hate screw em http://t.co/6iuthyvhqm
3,2,0,1,0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,rich kids beverly hills trash even entertaining trash look mid thirties
3,0,0,3,2,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.,right english person go business important suspicion rouge wog cop
3,1,2,0,1,The same bitches telling you to let it go are the same ones that would go in and grab it right after you.&#128175;&#128079;,bitches telling let go ones would go grab right you.&#128175;&#128079
3,0,3,0,1,The same bitches that failed geometry know exactly what angle to use to take that perfect selfie,bitches failed geometry know exactly angle use take perfect selfie
3,0,3,0,1,The same bitches you chicks posing wit in pics for Instagram likes be the same bitches texting your boyfriends when he ain't textin you back,bitches chicks posing wit pics instagram likes bitches texting boyfriends ain't textin back
3,0,3,0,1,The shit that you bitches brag about is hilarious,shit bitches brag hilarious
3,0,3,0,1,The solution is simple : buy a bitch,solution simple buy bitch
3,0,3,0,1,The spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it!,spot open take better grab another bitch determined beautiful enough
3,1,2,0,1,"The streets a dirty hoe, niggad try to wife it though.",streets dirty hoe niggad try wife though
3,2,1,0,0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,thing working black people bitches never fucking time wanna complain short check bitch die.today
3,0,3,0,1,"The thinner the eyebrow, the crazier the bitch",thinner eyebrow crazier bitch
3,0,3,0,1,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.,tweeter gurl tumblr using taser roaches i'm assuming house bitches shame
3,1,0,2,2,The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game,two ringless fags rt everybodyhatesx barkley amp reggie talking nonsense entire game
3,0,3,0,1,The type of bitches that I like think broke is disgusting,type bitches like think broke disgusting
3,0,3,0,1,The ugliest bitches swear they bad.. But &#128564;,ugliest bitches swear bad 128564
3,0,3,0,1,The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh,undesirables rt kinghorsedick vianawf 128557;&#128557;&#128557;&#128557;&#128557 bitches big bruh
3,0,0,3,2,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.,value abu qutada&#8217;s statement credentials jihadi circles impeccable he&#8217;s facing trial terrorism charges
3,0,3,0,1,The way Hawk Girl did Green Lantern is why I do not trust these hoes nope,way hawk girl green lantern trust hoes nope
3,0,3,0,1,"The way I fuck her, you would think I love this bitch",way fuck would think love bitch
3,0,3,0,1,The way I see it.... you bitches are fake by affiliation ..!,way see bitches fake affiliation
3,1,2,0,1,"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves.",way klansman would say nigger slave way gop says conservative gop literally sees conservatives slaves
3,0,3,0,1,The weeknd is why bitches love dark skin fellas now.,weeknd bitches love dark skin fellas
3,0,3,0,1,"The whole afternoon has been about the ""deep voiced bitch""",whole afternoon deep voiced bitch
3,0,3,0,1,The wife's new bitch... Her name is Ursula.. http://t.co/h07MrMAwXP,wife's new bitch name ursula http://t.co/h07mrmawxp
3,0,3,0,1,The willow tree in Pocohontas was my bitch at 7 years old,willow tree pocohontas bitch 7 years old
3,1,2,0,1,The word bitch don't apply to all women but all women got a little bitch in em,word bitch don't apply women women got little bitch em
6,0,6,0,1,The world is yours n every bitch in it,world n every bitch
3,0,3,0,1,The world will be a better place when bitches like her dies lonely http://t.co/vj45zL1zKF,world better place bitches like dies lonely http://t.co/vj45zl1zkf
3,0,0,3,2,Thee Bears are trash tho...,thee bears trash tho
3,1,2,0,1,"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies"".",1 insult even it's self-deprecating first thing straights go faggot queer tranny gay even supposed allies
3,0,0,3,2,Their gotta be a loaded lux vs Murda mook 3,gotta loaded lux vs murda mook 3
3,0,1,2,2,Their salsa negro is awesome... @StacyMungo @Loriisright,salsa negro awesome stacymungo loriisright
3,0,3,0,1,Them Bad bitches blow kisses by my earlobe,bad bitches blow kisses earlobe
3,0,0,3,2,Them brownies tho &#128524;&#128076;,brownies tho 128524;&#128076
3,0,3,0,1,Them chicks tried.to put me under the fire lol! I'm not a dirt bag courting with a dumb hoe though.,chicks tried.to put fire lol i'm dirt bag courting dumb hoe though
6,1,5,0,1,Them gay dudes stay with the baddest bitches.....no punch line,gay dudes stay baddest bitches.....no punch line
3,0,3,0,1,Them hoes don't like me &#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039;,hoes don't like 128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039
3,1,2,0,1,Them hoes gone be called strvp,hoes gone called strvp
3,0,2,1,1,Them hoes look so clean on foot.,hoes look clean foot
3,0,3,0,1,Them old bytches sorry as phuck in the sack... &#171;@Mr_JSmart24 The pussy get ripe in her 30's&#187;,old bytches sorry phuck sack 171;@mr_jsmart24 pussy get ripe 30's&#187
3,0,3,0,1,Them pretty bitches love me them bitches love me #GUCCCCCI,pretty bitches love bitches love guccccci
3,0,3,0,1,"Them pretty nail bitches, them bail you outta jail bitches.",pretty nail bitches bail outta jail bitches
3,2,1,0,0,Them queer ass shorts Rabchenko got on,queer ass shorts rabchenko got
3,0,3,0,1,"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;",quicc blast bitches cash bitches 128564;&#128184;&#128176
3,0,3,0,1,Them quiet girls be hoes to watch out,quiet girls hoes watch
3,0,3,0,1,Them shits ugly hoe. RT @SirRocObama: ......... RT @BurgerKing: All these nuggets &amp; u still actin chicken. http://t.co/tRy8Lvyo9O,shits ugly hoe rt sirrocobama rt burgerking nuggets amp u still actin chicken http://t.co/try8lvyo9o
6,0,6,0,1,Them shootas is out at ma grandmama house I ain't been around this bitch ina minute .,shootas ma grandmama house ain't around bitch ina minute
3,0,3,0,1,"Them shootas is out by my grandmoma house, I ain't been round this bitch in a MINUTE",shootas grandmoma house ain't round bitch minute
3,1,2,0,1,Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2,squirrels faggots b rt 80sbaby4life threesomethursdays http://t.co/7xwop3y2
6,0,6,0,1,Them taz angel hoes need some furniture,taz angel hoes need furniture
3,0,3,0,1,Them women at the bar @ #happyhour are there for your pleasure them old hoes be pure #savages &#128514;&#128514;&#128514;,women bar happyhour pleasure old hoes pure savages 128514;&#128514;&#128514
3,0,3,0,1,Then I hit that bitch like a free throw !,hit bitch like free throw
3,0,1,2,2,"Then I went inside, in order to hide from mutant bird",went inside order hide mutant bird
3,0,0,3,2,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r,zerah cushite came army one million men 300 chariots came far mare&#8230 http://t.co/lpbeb04j4r
3,0,3,0,1,Then again... bitches are expensive and I'm on a budget boo. I can't afford all that shit you bitches be wanting.,bitches expensive i'm budget boo can't afford shit bitches wanting
3,0,3,0,1,Then again... i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows.,shoot bitches ass stupid shit like key car bust windows
3,0,3,0,1,Then bitches gon fuck just because money long .,bitches gon fuck money long
3,0,3,0,1,Then i fuck yo bitch,fuck yo bitch
6,2,4,0,1,Then the Mexican bitch wanna speak some other fuckin language &amp; then give attitude. Can't speak right ass! Tf,mexican bitch wanna speak fuckin language amp give attitude can't speak right ass tf
6,1,5,0,1,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.,there's stupid bitch class literally ask question every time professor says something
3,0,3,0,1,"Then they wanna ask you Maad questions, bitch just tell me what you need me to do and stop interrupting my playlist",wanna ask maad questions bitch tell need stop interrupting playlist
3,0,3,0,1,Then this bitch singing sounds like a horse being choked,bitch singing sounds like horse choked
3,0,3,0,1,Then ya'll idolize Kanye when he wifed up a hoe. Lol,ya'll idolize kanye wifed hoe lol
3,0,3,0,1,"Then you would've died if you didn't breathe, bitch",would've died didn't breathe bitch
3,0,3,0,1,There are 2 types of niggas in this world. Real niggas ... &amp; bitch niggas,2 types niggas world real niggas amp bitch niggas
3,0,1,2,2,"There are LOTS of top tier wrestlers who started as ""yardies"".",lots top tier wrestlers started yardies
3,0,3,0,1,"There are girls. There are women. There are ladies. And there are bitches. You ma'am, is a beeeitch. A dumb ass bitch hahaha.",girls women ladies bitches ma'am beeeitch dumb ass bitch hahaha
3,0,2,1,1,There are some real life hoes on IG. Crazy.,real life hoes ig crazy
3,1,2,0,1,There are some retarded ass movies on Netflix,retarded ass movies netflix
3,0,0,3,2,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days,trash bag hall thats like 2 wks weird thing changes consistency every days
3,0,0,3,2,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling",rule tie goes runner safe yankees johnsterling
3,0,3,0,1,There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem...,nothing wrong ariana grande cause don't look like hoe y'all gotta problem
3,0,0,3,2,There is this yellow thing in the sky. I don't know what to make of it.,yellow thing sky don't know make
3,0,3,0,1,There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.,bitches joint custody dick acting understand that's part time benefits
3,1,2,0,1,There may be a fag hag switch a 'comin!,may fag hag switch comin
3,0,1,2,2,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,side trip dc charlie palmers cpac shannityshair thefriddle glock4piper alleygirl2409
3,0,3,0,1,There was a reason why I blocked this bitch,reason blocked bitch
6,0,5,1,1,There you go acting like a hoe &#128530;,go acting like hoe 128530
3,0,0,3,2,There's a bird nest in my garage and so now when the birds fly out they poop on my car. &#128529;,there's bird nest garage birds fly poop car 128529
3,0,3,0,1,There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.,there's different ya bitch ya friends bitch rey build wit friends tryna compete
3,0,1,2,2,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,there's green bowl high spliff high j high blunt high moke high moke coffee high
3,0,3,0,1,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;,there's lot big booty bitches pharr gym 128563;&#128584;&#127825
3,0,1,2,2,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;,there's special place hell people slam brakes yellow lights 128532;&#128299
6,0,6,0,1,There's apparently a wee cunt who's a year younger than me called Sean brown being cheeky about me lol,there's apparently wee cunt who's year younger called sean brown cheeky lol
3,0,3,0,1,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?","there's dudes twitter respect dick.you know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis"
3,0,0,3,2,"There's gonna be a lot of trash talk today
#worldcup",there's gonna lot trash talk today worldcup
